,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
61,1224000,-74.19071691444672,MASK_AGENT_pro,2113,1224000,-74.19071691444672
62,1244000,-67.04177364299235,MASK_AGENT_pro,2113,1244000,-67.04177364299235
63,1264000,-69.56972968488886,MASK_AGENT_pro,2113,1264000,-69.56972968488886
64,1284000,-66.87551223851867,MASK_AGENT_pro,2113,1284000,-66.87551223851867
65,1304000,-78.03749999714817,MASK_AGENT_pro,2113,1304000,-78.03749999714817
66,1324000,-74.8871707598557,MASK_AGENT_pro,2113,1324000,-74.8871707598557
67,1344000,-74.30834680234719,MASK_AGENT_pro,2113,1344000,-74.30834680234719
68,1364000,-69.74590867429308,MASK_AGENT_pro,2113,1364000,-69.74590867429308
69,1384000,-66.16977464664522,MASK_AGENT_pro,2113,1384000,-66.16977464664522
70,1404000,-66.5209483571081,MASK_AGENT_pro,2113,1404000,-66.5209483571081
71,1424000,-69.0011613428791,MASK_AGENT_pro,2113,1424000,-69.0011613428791
72,1444000,-64.6226095418456,MASK_AGENT_pro,2113,1444000,-64.6226095418456
73,1464000,-72.22315841397482,MASK_AGENT_pro,2113,1464000,-72.22315841397482
74,1484000,-69.4208165028983,MASK_AGENT_pro,2113,1484000,-69.4208165028983
75,1504000,-74.55330621511884,MASK_AGENT_pro,2113,1504000,-74.55330621511884
