,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
34,684000,-99.97487858317211,MASK_AGENT,-4,684000,-99.97487858317211
35,704000,-103.45780426068097,MASK_AGENT,-4,704000,-103.45780426068097
36,724000,-101.42923204478038,MASK_AGENT,-4,724000,-101.42923204478038
37,744000,-105.49040459848361,MASK_AGENT,-4,744000,-105.49040459848361
38,764000,-114.91346317757002,MASK_AGENT,-4,764000,-114.91346317757002
39,784000,-117.09409644805685,MASK_AGENT,-4,784000,-117.09409644805685
40,804000,-124.49351917263137,MASK_AGENT,-4,804000,-124.49351917263137
41,824000,-129.7462226462953,MASK_AGENT,-4,824000,-129.7462226462953
42,844000,-124.94566904764626,MASK_AGENT,-4,844000,-124.94566904764626
43,864000,-121.89530522521497,MASK_AGENT,-4,864000,-121.89530522521497
44,884000,-109.57562210662608,MASK_AGENT,-4,884000,-109.57562210662608
45,904000,-106.10342747184193,MASK_AGENT,-4,904000,-106.10342747184193
46,924000,-106.39893614575035,MASK_AGENT,-4,924000,-106.39893614575035
47,944000,-121.47585902232967,MASK_AGENT,-4,944000,-121.47585902232967
48,964000,-120.53530628042404,MASK_AGENT,-4,964000,-120.53530628042404
49,984000,-109.27106934070105,MASK_AGENT,-4,984000,-109.27106934070105
50,1004000,-104.95167275666827,MASK_AGENT,-4,1004000,-104.95167275666827
51,1024000,-97.29503281369921,MASK_AGENT,-4,1024000,-97.29503281369921
52,1044000,-91.37195917720817,MASK_AGENT,-4,1044000,-91.37195917720817
53,1064000,-90.99374779190182,MASK_AGENT,-4,1064000,-90.99374779190182
54,1084000,-89.53477324577432,MASK_AGENT,-4,1084000,-89.53477324577432
55,1104000,-87.35066363822725,MASK_AGENT,-4,1104000,-87.35066363822725
56,1124000,-83.36809330989878,MASK_AGENT,-4,1124000,-83.36809330989878
57,1144000,-89.37853240010018,MASK_AGENT,-4,1144000,-89.37853240010018
58,1164000,-91.42347254941784,MASK_AGENT,-4,1164000,-91.42347254941784
59,1184000,-92.84326935121067,MASK_AGENT,-4,1184000,-92.84326935121067
60,1204000,-90.09408741620477,MASK_AGENT,-4,1204000,-90.09408741620477
61,1224000,-86.33176206658767,MASK_AGENT,-4,1224000,-86.33176206658767
62,1244000,-84.68815356491447,MASK_AGENT,-4,1244000,-84.68815356491447
63,1264000,-89.09090740857495,MASK_AGENT,-4,1264000,-89.09090740857495
64,1284000,-90.35192761350568,MASK_AGENT,-4,1284000,-90.35192761350568
65,1304000,-88.31785505582715,MASK_AGENT,-4,1304000,-88.31785505582715
66,1324000,-87.42554791618382,MASK_AGENT,-4,1324000,-87.42554791618382
67,1344000,-92.13962851993175,MASK_AGENT,-4,1344000,-92.13962851993175
68,1364000,-85.47473864815336,MASK_AGENT,-4,1364000,-85.47473864815336
69,1384000,-86.64141523881656,MASK_AGENT,-4,1384000,-86.64141523881656
70,1404000,-80.21169522486922,MASK_AGENT,-4,1404000,-80.21169522486922
71,1424000,-75.85132658159284,MASK_AGENT,-4,1424000,-75.85132658159284
72,1444000,-74.77163456685287,MASK_AGENT,-4,1444000,-74.77163456685287
73,1464000,-69.33698534689498,MASK_AGENT,-4,1464000,-69.33698534689498
74,1484000,-65.39194026834971,MASK_AGENT,-4,1484000,-65.39194026834971
75,1504000,-65.36631047677375,MASK_AGENT,-4,1504000,-65.36631047677375
76,1524000,-60.75018581274971,MASK_AGENT,-4,1524000,-60.75018581274971
77,1544000,-65.14526028548597,MASK_AGENT,-4,1544000,-65.14526028548597
78,1564000,-64.92842205975786,MASK_AGENT,-4,1564000,-64.92842205975786
79,1584000,-60.411429083411505,MASK_AGENT,-4,1584000,-60.411429083411505
80,1604000,-59.26513906815897,MASK_AGENT,-4,1604000,-59.26513906815897
